X,Z,Success?,ReachedExit
78.42149,-9.258011,-1,0
58.7625,-28.12006,-1,0
74.27768,-9.772629,1,2
71.24663,-9.194025,1,2
90.05161,-26.50654,1,3
86.18954,-28.01209,1,3
56.81544,-28.73093,1,1
26.18854,-28.02256,1,1
86.30009,-28.81322,1,3
81.09827,-28.00794,1,3
57.5365,-9.183399,1,2
79.43358,-28.30342,1,3
90.48446,-26.74383,1,3
89.17492,-10.29246,1,2
35.86803,-28.23264,1,1
45.6356,-22.98114,1,1
47.60406,-3.458559,1,2
87.4913,-9.985824,1,3
45.41988,-10.79044,1,2
87.46948,-24.38699,1,3
18.17302,-28.6342,1,1
5.556408,-28.38879,1,1
48.93404,-7.560581,1,1
2.068493,-28.12137,0,0
26.79755,-28.16537,1,1
44.14664,-15.13569,0,0
6.566663,-28.61535,1,1
45.476,-17.15437,1,1
72.31445,-28.75252,1,1
4.722628,-9.764027,1,1
81.5193,-28.60082,1,3
51.86845,-11.14397,1,2
43.01349,-9.035592,1,1
91.05191,-25.21703,1,3
79.51167,-28.58126,1,3
49.62217,-16.9386,1,2
11.21093,-9.891602,1,1
48.84251,-17.68237,-1,0
52.62189,-28.25158,-1,0
19.95296,-9.019667,-1,0
44.84346,-24.35943,1,1
39.06436,-28.24576,1,1
87.19709,-26.15387,1,3
88.52438,-15.63634,-1,0
27.39856,-28.6144,1,1
44.88848,-7.197713,1,2
91.51689,-28.29497,1,3
44.69911,-22.06664,1,1
46.71355,-5.145641,1,2
9.440696,-9.115299,1,1
41.97217,-9.485189,1,1
30.3563,-28.88652,1,1
46.4459,-12.91742,1,2
52.92058,-8.827847,1,2
56.49375,-9.674046,1,2
59.08012,-9.02004,1,2
9.822409,-9.676023,1,1
29.70757,-28.7062,1,1
18.64265,-9.802844,1,1
42.23234,-28.06815,1,1
20.32365,-28.0675,1,1
15.18117,-28.17227,1,1
49.32513,-7.514719,1,2
91.46151,-11.1436,1,2
86.30925,-9.953753,1,2
50.94327,-6.470141,1,2
80.7881,-28.13084,1,3
94.04634,-9.703366,1,2
18.67873,-28.07806,1,1
73.35005,-28.76798,1,1
67.59084,-9.875182,1,2
55.95305,-9.196764,1,2
52.71725,-17.73518,-1,0
36.063,-9.567452,-1,0
48.97992,-9.434258,1,2
26.28094,-9.152584,1,1
88.67172,-10.79486,1,2
87.72247,-28.00375,1,3
35.36665,-28.00504,1,1
33.75243,-28.04277,1,1
48.42188,-24.27551,-1,0
16.81448,-9.638203,-1,0
25.89616,-28.83282,1,1
48.97421,-4.626383,1,2
7.483722,-9.447981,1,1
24.67452,-9.767173,1,1
56.86012,-28.34941,1,1
94.78228,-9.017076,1,2
90.47485,-10.32629,1,2
43.76496,-9.256544,0,0
80.42857,-28.91994,1,3
16.52346,-9.420164,1,1
28.40763,-9.213962,1,1
49.12206,-26.66262,1,1
60.79024,-28.49051,1,1
52.10216,-21.89182,-1,0
83.63852,-9.635698,1,2
13.56637,-9.823537,1,1
67.45313,-9.731981,1,2
48.20348,-20.81739,1,1
22.76143,-9.938051,1,1
69.83144,-28.76233,1,1
89.71979,-23.24906,1,3
50.27901,-19.26313,-1,0
88.40536,-11.97807,1,3
4.014937,-9.136558,0,0
87.74095,-9.902196,1,3
67.25382,-9.019328,1,2
2.790893,-9.415026,1,1
73.718,-28.87807,1,1
49.47318,-20.56784,-1,0
47.7523,-18.74536,-1,0
45.46217,-24.07677,1,1
55.01537,-9.212569,1,2
91.46472,-28.94085,1,3
87.82222,-14.12335,1,3
42.40609,-28.90353,1,1
51.73111,-9.944811,1,2
52.93713,-17.92817,1,2
49.19533,-6.387789,1,2
5.577908,-9.485676,1,1
89.59248,-23.25975,1,3
44.87881,-14.65133,1,2
14.32393,-28.89414,1,1
88.93383,-13.08069,-1,0
68.71595,-9.467382,1,2
84.52655,-28.9919,1,3
64.01564,-28.38396,1,1
36.46247,-9.141839,1,1
87.1947,-28.45051,1,3
52.19376,-22.87994,-1,0
26.78518,-28.41401,1,1
58.90526,-28.08689,1,1
6.705121,-9.474859,1,1
88.60748,-24.91156,1,3
22.98752,-9.120378,1,1
85.38336,-9.624561,1,2
90.90273,-12.43982,1,2
45.01696,-5.682443,1,2
89.1487,-28.86545,1,3
83.72278,-28.04638,1,3
76.65671,-28.42479,1,1
52.51046,-18.78813,-1,0
51.27704,-26.39717,-1,0
29.78802,-9.187799,-1,0
69.2865,-9.226616,1,2
59.41632,-9.707994,1,2
34.67107,-9.49175,1,1
7.148778,-28.54797,1,1
79.64536,-28.40001,1,3
80.74556,-9.893944,1,2
22.46991,-28.9107,1,1
87.82598,-28.21878,1,3
54.48228,-9.94186,1,2
27.78439,-28.52101,1,1
67.32917,-28.80797,1,1
90.67413,-11.27831,1,2
12.38601,-9.653814,1,1
88.2239,-23.40806,1,3
14.03823,-9.22938,1,1
8.368372,-9.83954,1,1
27.84386,-28.45856,1,1
38.87651,-28.29745,1,1
88.71095,-27.4615,1,3
85.77673,-28.3893,1,3
45.31268,-9.759566,1,2
25.39958,-28.533,1,1
94.16818,-9.20013,1,2
34.77509,-9.195935,1,1
88.40775,-21.70622,0,0
47.19617,-11.42078,1,2
44.09523,-24.60105,1,1
93.85911,-9.780162,1,2
43.32008,-28.85344,1,1
63.20352,-28.88712,1,1
88.10716,-27.84858,1,3
50.63988,-9.684582,1,2
49.8983,-15.225,1,2
54.52398,-28.59599,1,1
81.27265,-9.783948,1,2
11.82353,-9.122702,1,1
28.51862,-28.8452,1,1
48.23424,-27.53907,1,1
65.25358,-28.66079,1,1
72.75793,-28.17363,1,1
50.64762,-11.82185,1,2
61.86774,-9.918409,1,2
15.45551,-9.529692,1,1
75.73592,-28.61788,1,1
91.2221,-24.68126,1,3
48.68533,-9.029305,1,2
22.09571,-9.476731,1,1
28.58798,-28.50175,1,1
75.80577,-28.98957,1,1
54.48716,-9.487893,1,2
90.01163,-9.872705,1,2
37.72572,-9.778866,1,1
69.05418,-9.920748,1,2
49.90179,-22.16293,-1,0
26.6343,-28.50795,1,1
44.96872,-26.64772,1,1
76.22215,-9.275057,1,2
75.59902,-28.56298,1,1
26.22491,-9.501708,1,1
5.858633,-9.498503,1,1
45.19581,-10.11564,1,2
87.58868,-28.76196,1,3
67.80703,-28.04694,1,1
63.76357,-9.781721,1,2
87.94481,-23.63578,1,3
90.02466,-14.31965,-1,0
12.46894,-9.486871,-1,0
81.25473,-9.457351,-1,0
50.38522,-14.821,1,2
74.00822,-28.96789,1,1
9.042776,-9.692284,1,1
25.43898,-28.7448,1,1
30.94417,-9.25544,1,1
12.95824,-28.38019,1,1
11.72704,-28.30597,1,1
34.76443,-9.590139,1,2
91.25227,-26.99195,1,3
89.01804,-11.63956,1,2
87.11848,-12.20886,1,3
38.32492,-9.449383,1,1
21.92694,-9.283766,1,1
90.64861,-28.5857,1,3
50.11374,-15.71913,1,2
41.52177,-28.86414,1,1
59.43295,-28.32567,1,1
8.265627,-9.049148,1,1
49.29336,-4.841527,1,2
49.20484,-17.17828,-1,0
78.3764,-9.789771,-1,0
88.10812,-25.36299,1,3
48.34645,-13.2982,1,2
88.09598,-28.98036,1,3
81.21421,-28.50343,1,3
89.60243,-12.77677,-1,0
20.03906,-28.11934,1,1
88.46847,-22.05296,1,3
71.72089,-9.814938,1,2
23.94382,-9.097827,1,1
62.8558,-9.49131,1,2
45.36639,-25.93465,1,1
6.288937,-9.350524,1,1
83.42541,-28.82147,1,3
47.05779,-8.438393,1,2
87.55159,-18.88899,1,3
93.93697,-9.007206,1,2
62.63264,-28.13713,1,1
88.10138,-26.27641,1,3
56.47318,-28.8256,1,1
76.80932,-28.82471,1,1
70.8517,-28.0914,1,1
81.13975,-28.98673,1,3
90.15025,-22.92145,1,3
44.10245,-6.413759,1,2
12.6215,-9.028515,1,1
51.01852,-20.02875,-1,0
87.4016,-14.61375,1,3
75.82095,-28.37157,1,1
32.40959,-28.34484,1,1
3.39374,-9.430369,1,1
73.90483,-28.07828,1,1
68.51578,-28.55682,1,1
43.0135,-28.56097,1,1
35.28648,-28.90771,1,1
61.32647,-9.543222,1,2
91.0759,-28.02727,1,3
14.85096,-28.90539,1,1
28.78854,-28.87185,1,1
69.66318,-28.6706,1,1
54.10406,-28.34218,1,1
90.89797,-28.36168,1,3
11.8146,-28.57758,1,1
71.52539,-28.37635,1,1
42.93506,-28.14077,1,1
14.0519,-9.835547,1,1
59.07142,-9.242107,1,2
57.44927,-28.63593,1,1
13.14822,-9.69278,1,1
69.28216,-28.05679,1,1
21.9544,-9.683868,1,1
77.23524,-9.226032,1,2
47.83628,-5.993739,1,2
74.38403,-9.946665,1,2
16.18534,-9.883356,1,1
21.35632,-28.68461,1,1
88.97922,-11.0387,1,2
83.82363,-28.13769,1,3
24.80247,-9.431909,1,1
4.129103,-28.39143,1,1
25.68052,-28.80175,1,1
22.57715,-28.95614,1,1
34.12122,-9.186672,1,1
52.07711,-27.25925,1,1
4.671118,-9.102571,1,1
90.02228,-26.88204,1,3
13.55637,-9.950737,1,1
35.1134,-28.68734,1,1
59.21614,-28.35198,1,1
28.03108,-9.885225,1,1
89.5054,-25.30468,1,3
18.32376,-9.278839,1,1
31.33468,-28.82193,1,1
5.449663,-28.99335,1,1
52.7254,-21.85882,-1,0
41.96265,-9.265738,1,1
41.96556,-9.464121,1,1
31.06789,-9.501942,1,1
91.09789,-22.32539,-1,0
75.63547,-28.00626,1,1
48.58437,-3.034162,1,2
74.0484,-28.00986,1,1
57.5522,-28.51806,1,1
79.72234,-9.936537,1,2
83.58904,-9.800259,1,2
2.829805,-28.49704,1,1
57.89533,-9.565185,1,2
91.65886,-14.35557,-1,0
42.55472,-28.70911,-1,0
71.32426,-28.89616,-1,0
42.10067,-28.10582,1,1
85.36125,-28.89929,1,3
26.75635,-9.006495,1,1
44.41032,-18.8154,1,1
46.01,-12.52384,1,2
23.39864,-28.69889,1,1
40.67996,-28.62193,1,1
24.6079,-9.675088,1,1
76.46107,-9.68014,1,2
32.78018,-28.12022,1,1
46.91279,-4.208392,1,2
49.7234,-12.82464,-1,0
72.22475,-28.73594,1,1
95.13862,-9.035604,1,2
70.42496,-9.667028,1,2
19.73071,-9.383999,1,1
89.17348,-17.82259,-1,0
62.32859,-9.027811,1,2
67.72957,-28.40689,1,1
82.00114,-28.86615,1,3
26.21985,-9.592622,1,1
90.35864,-23.2629,1,3
3.163182,-28.766,1,1
90.91884,-11.98352,1,2
15.16257,-9.134963,1,1
55.97099,-9.192331,1,2
4.106387,-9.935918,1,1
60.56468,-28.64372,1,1
36.0072,-28.8247,1,1
65.15091,-28.80685,1,1
39.87789,-28.38518,1,1
88.64758,-9.699221,1,2
14.66253,-9.706273,1,1
91.978,-23.87352,1,3
54.22963,-28.79103,1,1
40.84616,-9.554508,1,1
90.98038,-25.51438,1,3
88.08475,-22.71537,1,3
46.81496,-26.23851,1,1
25.78578,-28.21057,1,1
43.29722,-9.01523,1,1
88.89006,-18.42544,-1,0
52.40172,-11.94203,1,2
21.56075,-28.2134,1,1
47.03353,-11.40935,1,2
47.05787,-25.53997,1,1
37.73551,-9.08567,1,1
11.31417,-28.16642,1,1
88.37024,-14.20061,1,3
80.90041,-9.507277,1,2
19.01034,-28.9406,1,1
31.05701,-28.54158,1,1
41.50113,-9.961594,1,1
90.19995,-24.90125,1,3
52.81837,-18.89369,0,0
77.02587,-9.027984,1,2
30.19151,-9.159244,1,1
39.76521,-9.157774,1,1
51.46317,-6.681734,1,2
46.41437,-10.40314,1,2
20.45379,-28.81479,1,1
58.12174,-28.26171,1,1
73.79863,-28.1397,1,1
90.26973,-18.76077,-1,0
24.31856,-9.307405,-1,0
88.23044,-12.61639,1,3
88.84222,-22.32291,-1,0
48.81485,-11.05314,1,2
76.41867,-28.09406,1,1
91.94815,-28.17054,1,3
62.43486,-9.916914,1,2
49.82956,-3.340697,1,2
91.01276,-22.31557,-1,0
28.66585,-9.059522,1,1
72.91058,-9.478724,1,2
25.45839,-28.03012,1,1
88.4106,-16.49062,1,3
53.79873,-28.83847,1,1
91.2402,-9.972826,1,2
14.50628,-9.044453,1,1
30.49798,-9.060316,1,1
90.02118,-9.831176,1,2
86.65399,-28.12294,1,3
35.21363,-28.42091,1,1
28.33295,-9.337497,1,1
77.00529,-28.78559,1,1
81.59248,-28.35291,1,3
50.0028,-7.440589,1,2
8.869917,-28.54845,1,1
69.79938,-28.11888,1,1
20.45741,-28.89758,1,1
58.2281,-9.733002,1,2
51.60869,-14.91569,1,2
88.04996,-10.40642,1,3
70.95734,-9.240333,1,2
17.28476,-9.50527,1,1
89.3899,-18.2093,-1,0
40.88155,-28.38316,-1,0
15.03034,-28.98617,1,1
66.97625,-28.11489,1,1
43.75282,-28.80622,1,1
25.74234,-9.93898,1,1
76.77403,-28.14627,1,1
68.82181,-9.315801,1,2
88.66155,-16.83715,1,3
91.37568,-25.67073,1,3
14.01249,-9.657156,1,1
88.11673,-28.43255,1,3
45.30087,-5.43714,1,2
15.61403,-9.301296,1,1
41.22841,-9.536053,1,1
38.83461,-28.10031,1,1
50.18258,-4.665401,1,2
65.15358,-28.53354,1,1
91.63109,-27.23823,1,3
4.049825,-28.45219,1,1
74.62215,-28.45278,1,1
90.85271,-19.93834,-1,0
19.06298,-28.29417,1,1
32.54664,-9.284107,1,1
3.579082,-28.49569,1,1
87.91061,-9.787461,1,3
53.84118,-9.755252,1,2
33.42455,-9.246874,1,1
31.73181,-9.0142,1,1
63.22459,-28.20854,1,1
71.32912,-28.07411,1,1
60.04529,-28.96202,1,1
26.62393,-28.93608,1,1
39.95864,-28.25089,1,1
16.15234,-28.98959,1,1
89.0714,-14.3892,-1,0
64.65836,-28.55896,-1,0
57.44748,-28.37484,1,1
11.25179,-9.258533,1,1
49.0919,-13.52888,1,2
22.86682,-28.63275,1,1
87.94743,-10.88177,1,3
60.57896,-9.382593,1,2
28.50694,-9.274252,1,1
53.80971,-9.232506,1,2
80.36921,-28.66192,1,3
55.26875,-9.944972,1,2
85.00568,-28.52311,1,3
52.62997,-14.17509,1,2
16.38827,-9.712231,1,1
17.15677,-28.20247,1,1
45.34075,-21.44147,1,1
28.16043,-9.532295,1,1
74.91608,-9.481743,1,2
19.939,-9.819563,0,0
87.31103,-22.3933,1,3
45.77296,-18.19091,1,2
5.697775,-28.31627,1,1
45.70694,-18.74607,1,1
17.37774,-9.142164,1,1
36.64669,-28.08339,1,1
89.46533,-28.47247,1,3
7.910476,-28.69841,1,1
27.02571,-28.98782,1,1
24.77302,-9.55816,1,1
50.04166,-24.13712,-1,0
74.88818,-9.608249,1,2
46.86015,-13.87547,1,2
65.76995,-28.68393,1,1
51.93581,-24.95903,1,1
64.3608,-9.658529,1,2
49.21728,-4.1282,1,2
89.86021,-14.85502,-1,0
51.3121,-20.55842,-1,0
76.61918,-9.74912,1,2
57.8675,-9.858895,1,2
55.91241,-28.59592,1,1
49.25033,-17.22712,-1,0
32.68933,-28.54301,1,1
48.44482,-24.46231,-1,0
80.39561,-28.24088,-1,0
46.80405,-13.7649,1,2
65.28719,-28.24143,1,1
29.07048,-9.091937,1,1
9.6541,-9.758162,1,1
71.37347,-28.43915,1,1
49.59768,-12.84478,-1,0
23.48924,-28.31658,1,1
8.394001,-28.84317,1,1
70.21729,-9.253721,1,2
50.26783,-28.51403,1,1
50.2288,-7.423291,1,2
51.03362,-6.44789,1,2
91.60921,-25.8215,1,3
33.17129,-9.358319,1,1
33.76357,-9.513143,1,1
45.94436,-26.42524,1,1
37.38818,-9.481674,1,1
70.28869,-9.732071,1,2
12.74407,-9.974336,1,1
80.95503,-9.679112,1,2
31.37723,-28.61831,1,1
71.27189,-9.047835,1,2
68.3176,-28.11929,1,1
87.9402,-9.645796,1,3
26.28006,-28.70872,1,1
88.36707,-17.11251,1,3
10.15405,-9.234636,1,1
26.99464,-9.648726,1,1
88.28439,-26.90734,1,3
24.46257,-28.12437,1,1
90.27513,-13.81258,-1,0
51.76765,-4.024415,0,0
49.27908,-7.352441,1,2
20.14,-9.510584,1,2
91.31033,-9.23827,1,2
4.835771,-9.383549,1,1
90.15721,-9.944261,1,2
95.05964,-9.198292,1,2
48.70652,-4.191419,1,2
87.39673,-19.60339,1,3
91.25217,-9.57586,1,2
87.83438,-18.46573,1,3
54.30435,-28.0402,1,1
78.68307,-28.20765,1,3
67.87022,-9.274136,1,2
59.74343,-28.68568,1,1
49.43269,-13.43909,1,2
89.61369,-17.55703,-1,0
7.799035,-28.55572,1,1
87.78796,-28.48683,1,3
44.90952,-10.90505,1,2
31.27213,-9.371119,1,1
12.928,-28.04874,1,1
41.90432,-9.624298,1,1
87.97485,-10.67828,1,3
79.03602,-28.66646,1,3
75.37408,-28.09587,1,1
9.639981,-9.093953,1,1
77.49085,-9.986849,1,2
75.72658,-28.4554,1,1
70.99168,-28.09634,1,1
33.79583,-9.730522,1,1
76.93665,-28.82719,1,1
79.41568,-9.643164,1,2
9.315726,-9.414049,1,1
62.03668,-9.547907,1,2
48.22106,-4.027877,1,2
91.2242,-9.732452,1,2
16.69493,-28.03037,1,1
9.864331,-9.687756,1,1
89.05419,-26.70952,1,3
15.25253,-28.47394,1,1
82.34007,-9.108366,1,2
91.34611,-22.00303,-1,0
22.32012,-28.47495,1,1
49.93247,-24.9199,1,1
75.38428,-28.52606,1,1
11.69403,-28.63638,1,1
16.71649,-9.082859,1,1
87.96059,-21.6708,1,3
87.22382,-16.72521,1,3
61.2257,-28.59227,1,1
90.9558,-26.95644,1,3
7.002805,-28.50195,1,1
69.00185,-28.76012,1,1
30.32137,-9.53084,0,0
51.43016,-13.39383,1,2
82.31863,-28.46096,1,3
50.91781,-15.666,1,2
35.57458,-28.32801,1,1
70.04575,-28.95049,1,1
32.08517,-9.808289,1,1
72.41684,-28.75224,1,1
9.087156,-9.655354,0,0
24.04446,-28.4927,1,1
62.57886,-9.217649,1,2
88.80833,-28.73293,1,3
10.6813,-9.213472,1,1
61.84847,-28.47987,1,1
86.96539,-9.907438,1,3
9.570637,-28.42756,1,1
16.50739,-9.500277,1,1
22.87727,-9.549284,1,1
73.8941,-9.548998,1,2
70.94376,-9.396734,1,2
5.079987,-9.335791,1,1
26.46043,-9.263967,1,1
21.71432,-28.72215,1,1
24.11521,-28.52859,1,1
17.46596,-28.82536,1,1
87.16075,-14.80656,1,3
15.91394,-28.59117,1,1
91.42438,-28.25415,1,3
21.41857,-9.635605,1,1
45.62218,-10.96349,1,2
20.69455,-28.74385,1,1
31.56614,-9.428988,1,1
88.41068,-20.05504,1,3
92.47287,-9.193113,1,2
56.6835,-9.21039,1,2
53.45514,-28.32868,1,1
79.81065,-28.08448,1,3
12.88074,-28.02153,1,1
82.55571,-9.876494,1,2
66.85557,-28.67021,1,1
14.92863,-9.931882,1,1
35.57761,-28.4424,1,1
43.69345,-28.05925,1,1
56.88961,-9.185876,1,2
76.90279,-9.366301,1,2
4.379912,-28.00468,1,1
23.23667,-28.61532,1,1
57.06705,-28.11793,1,1
95.28491,-9.292164,1,2
50.75777,-6.627636,1,2
69.60109,-28.47136,1,1
88.63351,-21.1469,-1,0
54.56811,-28.27952,-1,0
5.324513,-28.5318,1,1
45.9082,-23.87078,1,1
87.33955,-27.0906,1,3
16.46533,-28.33811,1,1
39.35417,-28.51639,1,1
91.73147,-14.40418,-1,0
21.08602,-28.67401,-1,0
90.291,-21.65277,-1,0
81.85435,-28.54267,1,3
49.63215,-15.12363,1,2
11.06637,-9.24,1,1
27.21243,-28.45305,1,1
9.050076,-28.01142,1,1
90.05759,-15.61132,-1,0
46.50345,-26.50945,-1,0
21.21455,-28.25082,1,1
67.55494,-28.02151,1,1
19.85086,-9.825728,1,1
87.3587,-16.85856,1,3
87.18535,-22.66243,1,3
53.58418,-28.01363,1,1
90.09097,-11.13893,1,2
88.15489,-14.07385,1,3
80.377,-9.15453,1,2
87.90584,-19.6161,1,3
29.97959,-9.775347,1,1
35.30816,-9.659861,1,1
44.00481,-25.18107,1,1
63.08875,-9.427259,1,2
40.54574,-28.22227,1,1
88.78849,-9.427572,1,2
77.84149,-9.34442,1,2
47.03596,-21.42029,1,1
49.61669,-10.86448,1,2
13.06744,-28.64973,1,1
51.999,-6.914341,1,2
54.52852,-28.63815,1,1
52.70609,-10.35583,1,2
26.6121,-9.657999,1,1
18.81279,-9.214687,1,1
70.94777,-9.342167,1,2
63.10526,-9.636867,1,2
12.36178,-28.0004,1,1
46.20681,-16.40254,1,1
31.68883,-28.05445,1,1
88.80573,-11.91083,1,2
57.6286,-9.663354,1,2
75.03362,-9.129026,1,2
48.64674,-18.33628,-1,0
69.8214,-28.6142,-1,0
67.06103,-9.80364,-1,0
12.5123,-28.76989,-1,0
48.69805,-9.910789,-1,0
56.27259,-28.7012,-1,0
19.08184,-9.699849,1,1
89.84674,-22.71884,1,3
4.788952,-9.5193,1,1
45.21489,-19.92882,1,1
18.65323,-28.10781,1,1
14.36269,-9.484915,1,1
10.33123,-28.80178,1,1
52.43527,-18.46976,-1,0
35.28173,-28.71542,-1,0
10.64359,-28.92147,-1,0
61.45588,-9.39727,1,2
66.56962,-9.866566,1,2
51.44978,-23.4255,-1,0
49.10418,-27.77868,1,1
10.70399,-28.22071,1,1
14.18291,-9.426105,1,1
93.62437,-9.615432,1,2
71.35416,-28.14594,1,1
36.0812,-9.081663,1,1
63.96581,-9.948089,1,2
24.6104,-9.513924,1,1
50.30451,-7.352494,1,2
68.84587,-28.62443,1,1
37.4826,-9.169909,1,1
64.62518,-9.352136,1,2
47.72516,-10.91918,1,2
30.51923,-9.658442,1,1
41.96504,-28.7596,1,1
80.96806,-28.47797,1,3
77.79767,-28.65729,1,1
89.70407,-10.30297,1,2
88.35053,-28.1865,1,3
89.58784,-16.21271,-1,0
80.05953,-9.059665,1,2
47.68409,-24.61362,1,1
18.307,-28.567,1,1
92.03497,-9.843996,1,2
18.62784,-28.36784,1,1
77.74275,-9.833793,1,2
11.56034,-28.84406,1,1
87.67195,-26.06219,1,3
88.15243,-26.05142,1,3
47.87664,-28.8294,1,1
10.28343,-9.415096,1,1
76.87805,-28.09659,1,1
72.2418,-9.481063,1,2
52.39535,-11.05514,1,2
38.45078,-9.824648,1,1
56.3754,-28.82048,1,1
32.17649,-9.966383,1,1
89.9093,-10.59968,1,2
68.84292,-28.30168,1,1
87.26806,-24.48393,1,3
54.20221,-28.07575,1,1
5.294939,-28.39972,1,1
56.27508,-9.421185,1,2
87.30783,-9.404938,1,3
47.64468,-14.87927,1,2
25.34282,-9.039666,1,1
88.50318,-23.85999,1,3
52.51109,-14.44001,-1,0
13.96035,-28.46839,1,1
49.45919,-10.39443,1,2
60.20106,-9.082328,1,2
70.74703,-28.69464,1,1
61.78891,-28.29434,1,1
89.35931,-12.28141,1,2
88.08299,-13.5418,1,3
74.59386,-28.2926,1,1
65.95322,-28.43522,1,1
55.5822,-9.961077,1,2
62.06078,-9.350939,1,2
89.75222,-25.47565,1,3
20.01981,-28.57155,1,1
17.70984,-9.67386,1,1
67.84494,-28.6221,1,1
78.49353,-9.019007,1,2
85.00577,-9.675308,1,2
62.79575,-9.859091,1,2
25.47609,-28.05691,1,1
89.61667,-25.37977,1,3
24.70629,-9.969567,1,1
49.2117,-18.65458,-1,0
44.43116,-11.08984,-1,0
42.10829,-28.30394,1,1
91.62717,-17.57823,-1,0
14.42562,-9.313382,1,1
18.77267,-9.21055,1,1
37.88548,-28.84493,1,1
17.42586,-9.181061,1,1
90.64581,-9.601355,1,2
50.55859,-6.449595,1,2
62.84434,-28.35809,1,1
31.15079,-9.389711,1,1
30.36431,-9.632341,1,1
13.84968,-9.07639,1,1
56.53055,-28.06331,1,1
54.05823,-28.47951,1,1
12.71941,-9.410042,1,1
46.23095,-6.77168,1,2
85.88099,-28.86533,1,3
37.20779,-28.03344,1,1
30.5153,-9.692543,1,1
54.04785,-9.910185,1,2
46.23997,-18.91892,1,1
90.48123,-10.06557,1,2
47.92043,-12.63033,1,2
78.67146,-9.544572,1,2
47.20276,-4.847748,1,2
23.49027,-9.630143,1,1
3.56327,-9.207687,1,1
74.99315,-28.30919,1,1
13.87325,-9.141362,1,1
40.64971,-28.60244,1,1
73.21899,-9.502628,1,2
14.03268,-9.747292,1,1
49.5332,-17.87751,-1,0
91.06067,-15.98162,-1,0
87.90468,-25.61721,1,3
38.60955,-9.112359,1,1
59.05079,-9.395021,1,2
53.80789,-9.107055,1,2
13.04974,-28.02415,1,1
21.07051,-9.757336,1,1
73.55894,-9.566963,1,2
24.13832,-9.236378,1,1
56.13142,-28.026,1,1
91.58476,-26.25269,1,3
57.69834,-28.1567,1,1
30.94764,-9.310013,1,1
46.80277,-23.54165,1,1
89.52927,-17.815,-1,0
68.72003,-28.50251,1,1
82.66046,-9.739059,1,2
68.38663,-9.531755,1,2
91.40117,-24.15132,1,3
75.76315,-9.059121,1,2
90.61404,-9.507545,1,2
88.38791,-21.74025,1,3
46.14538,-28.14246,1,1
73.57388,-9.483457,1,2
95.937,-9.449576,1,2
46.20523,-9.438642,1,2
78.76494,-28.16981,1,3
93.52542,-9.534605,1,2
90.86516,-27.4523,1,3
12.38071,-28.82469,1,1
16.31793,-9.618171,1,1
7.319499,-28.48616,1,1
3.391097,-28.43841,1,1
8.712668,-28.12135,1,1
45.01075,-23.05473,1,1
90.13635,-28.60656,1,3
16.23148,-28.4384,1,1
16.76504,-9.849414,1,1
63.23486,-28.65933,1,1
87.59782,-22.68834,1,3
40.77413,-28.34285,1,1
86.27896,-9.947852,1,3
90.52061,-27.89679,1,3
14.74354,-9.536652,1,1
7.287531,-9.821651,1,1
63.43963,-28.3351,1,1
51.02704,-6.706068,1,2
23.51032,-9.737068,1,1
29.31843,-9.383207,1,1
83.68559,-28.75568,1,3
90.93433,-25.78986,1,3
46.59029,-28.91496,1,1
53.91758,-9.201034,1,2
57.31086,-9.874386,1,2
79.49532,-9.431381,1,2
73.60538,-28.26163,1,1
5.062558,-28.61911,1,1
8.449091,-28.59505,1,1
14.53677,-28.63499,1,1
12.88852,-28.69193,1,1
87.95352,-19.61748,1,3
89.38301,-22.77774,1,3
23.24744,-28.21326,1,1
50.38315,-18.97521,-1,0
19.33923,-28.27336,1,1
8.132973,-28.28312,1,1
51.48523,-24.33366,-1,0
82.06939,-28.48506,1,3
75.68687,-9.078702,1,2
29.51789,-9.22034,1,1
24.3627,-9.350267,1,1
12.51356,-9.667529,1,1
91.20136,-23.23252,1,3
14.12472,-9.221168,1,1
46.54924,-6.166842,1,2
4.175881,-28.24207,1,1
89.16592,-16.49149,-1,0
79.70783,-28.80353,-1,0
51.43192,-22.30181,-1,0
93.3444,-9.054671,1,2
62.97581,-28.32143,1,1
19.10754,-9.763181,1,1
54.05787,-28.46033,1,1
37.59966,-28.29535,1,1
24.8778,-9.085986,1,1
25.27049,-28.38745,1,1
47.7378,-12.5238,1,2
25.17552,-9.439352,1,1
62.21329,-28.15753,1,1
71.34781,-28.94655,1,1
87.90489,-24.88495,1,3
88.21481,-11.85696,1,3
88.06742,-27.56218,1,3
43.27285,-9.135351,1,1
90.57158,-23.75651,1,3
89.60808,-10.32891,1,2
89.89603,-9.438379,1,2
29.22409,-9.691831,1,1
18.12074,-28.99175,1,1
50.69987,-10.37016,1,2
51.10249,-10.59949,1,2
75.75336,-28.25954,1,1
46.50887,-28.82599,1,1
80.21296,-28.21314,1,3
34.58325,-28.60448,1,1
87.74117,-13.58222,1,3
87.30992,-11.17358,1,3
64.9708,-28.05288,1,1
82.37953,-9.518606,1,2
72.7261,-9.889025,1,2
57.83881,-9.616548,1,2
49.6371,-11.99383,1,1
60.59406,-28.00845,1,1
22.11126,-9.094198,1,1
88.30845,-21.40844,1,3
89.89775,-23.01594,1,3
63.11075,-28.32707,1,1
45.89585,-19.58409,1,1
88.54671,-12.96039,-1,0
